XMLTaskId,ApplicationId,ApplicationName,Name,Page,Command,Keywords
"{955E7FFD-4DD9-4124-96FC-86C3C653DD33}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","네트워킹 및 연결 문제 발견 및 해결","","%windir%\system32\msdt.exe -id NetworkDiagnosticsWeb -ep ControlPanelSearch","공유;공유됨;파일;네트워크;폴더;대상;sharing;shared;files;network;folder;target;인터넷;무선;이더넷;패킷;프로토콜;케이블;인증서;internet;wireless;ethernet;packet;dhcp;tcp/ip;protocol;nic;cable;certificate;무선;wireless;LAN;wifi;Wi-Fi;WLAN"
"{141D98AD-3E07-4C44-A578-4DCA078286A4}","{E2E7934B-DCE5-43C4-9576-7FE4F75E7480}","Microsoft.DateAndTime","다른 시간대에 대한 시계 추가","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL timedate.cpl,,1","추가적;다른;만들기;많은;추가;여러;additional;another;create;many;more;mutliple;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;달력;시계;시간;시각;캘린더;calendar;clock;times;time;day;표준시간대;표준-시간대;시간대;타임존;timezone;time-zone;zones;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{DDF23EF5-6677-42C1-92CB-29BDCB7375B8}","{F82DF8F7-8B9F-442E-A48C-818EA735FF9B}","Microsoft.PenAndTouch","다중 터치 제스처 설정 변경","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL TabletPC.cpl @0,touch","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;디바이스;장치;장비;설비;devices;divises;divicse;divices;터치;포인터;손가락;포인팅;커서;마우스;touch;pointer;finger;pointing;cursor;mouse;터치;touch"
"{1A5712E4-AAD7-4717-B22A-CF0B8438E2E6}","{62D8ED13-C9D0-4CE8-A914-47DD628FB1B0}","Microsoft.RegionAndLanguage","단위 표시 방법 변경","","%windir%\system32\rundll32.exe shell32.dll,Control_RunDLL intl.cpl","모양;아웃;레이아웃;모양;방식;디스플레이;appearance;out;layout;of;looks;way;displayed;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;센티미터;센치;피트;ft;인치;킬로미터;킬로미터;킬로;측정 단위;미터;미터;마일;번호;온스;파운드;무게;너비;centimeters;centimetres;cm;feet;foot;inches;kilometers;kilometres;kilos;km;lbs;measurements;meters;metres;miles;numbers;ounces;oz;pounds;weight;width;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{75AC9145-7EC9-4883-82A7-AD3429020AA0}","{025A5937-A6BE-4686-A844-36FE4BEC8B6D}","Microsoft.PowerOptions","덮개를 닫을 때의 작동 설정","pageGlobalSettings","control.exe /name Microsoft.PowerOptions /page pageGlobalSettings","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;닫기;끝내기;종료;close;closing;청각;청각장애자;청각장애;어려운;문제;장애;장애의;hearing;deaf;deafness;hard;of;problem;impaired;imparied;커버;덮개;배터리;cover;lid;top;전지;배터리 수명;수명;에너지;오래사용;지속;더오래;유지 관리;연결;공급;아끼기;절약;절약 모드;모드;언플러그;구성;보존;batteries;battery;life;conserve;energy;last;longer;management;plugged;in;supply;powersaver;preserve;save;mode;saving;unplugged;ups;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{9BA82944-3278-44BB-B77A-2971088BF558}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","도메인 사용자에게 관리 권한 부여","","%windir%\system32\netplwiz.exe","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;관리자;관리;administrator;admins;허용됨;시키다;허용;허용됨;allowed;let;through;permitted;추가;만들기;하기;기능;add;create;make;new;도메인;도매인;domain;domian;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;액세스;사용 권한;권한;사용권한;권한;권리;접근;access;permissions;priveleges;priviledges;privileges;rights"
"{33C56305-BA7B-48E0-9784-2D05E3F5D27E}","{BB06C0E4-D293-4F75-8A90-CB05B6477EEE}","Microsoft.System","도메인에 가입","","%windir%\system32\SystemPropertiesComputerName.exe","연결하기;어려운;입력;가입;플러그;조인;connect;to;enter;join;plug;into;도메인;도매인;domain;domian;서버;server"
"{9C945AFD-77F9-4BDA-94B8-58D2A9DCDB2E}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","돋보기 켜기/끄기","","control.exe /name Microsoft.EaseOfAccessCenter","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;확대;확대된;확대하기;크게 만들기;크게;확대함;줌인;magnification;magnified;magnifying;make;bigger;larger;zoom;in"
"{3D8638E3-EC96-4CE8-8279-36B0065B5F2C}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","돋보기를 사용하여 화면의 일부 확대","pageEasierToSee","control.exe /name Microsoft.EaseOfAccessCenter /page pageEasierToSee","시각 장애자;흐리게;흐림;절반;법적;약시;약함;보기;봄;보기;시력;약함;나쁨;시각;시력;시야;blindness;blurred;blurry;half;legally;low;vision;poor;seeing;seems;sight;weak;bad;eyesight;eye-sight;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;확대;확대된;확대하기;크게 만들기;크게;확대함;줌인;magnification;magnified;magnifying;make;bigger;larger;zoom;in;디스플레이;모니터;스크린;화면;crt;displays;monitors;screeens;screens"
"{7D13A5DB-6081-48BD-8EA3-A9D7FE67A335}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","드라이브 조각 모음 및 최적화","","%windir%\system32\dfrgui.exe","확인;디스크;체크 디스크;디스크 정리;클리너;정리;정리;check;disk;dsk;chkdsk;cleandisk;cleaner;cleanup;up;조각모음;빈 공간;만들기;공간;defragment;free;up;space;디스켓;디스크;드라이브;disc;disks;drive;디스크;드라이브;하드디스크;하드-디스크;하드드라이브;하드-드라이브;disk;drive;harddisk;hard-disk;harddrive;hard-drive;디스켓;디스크;스캔디스크;스캔디스크;스캔 디스크;disc;disk;scandisc;scandisk;scandsk;확인;목록;보기;표시;보는;check;list;see;show;viewing"
"{5163E94E-4C07-420B-B173-320232B8AFB7}","{C555438B-3C23-4769-A71F-B6D3D9B6053A}","","디스플레이 색 교정","","%windir%\system32\dccw.exe","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;디스플레이;모니터;스크린;화면;crt;displays;monitors;screeens;screens;어댑타;어댑터;카드;어답터;adapters;adaptor;cards;보정하다;보정;calibrate;calibration;밝기;대비;높은 대비;명암;brightness;contrast;hi-contrast;high-contrast;문제해결;기록;문제;히스토리;troubleshooting;history;problem"
"{54D8069E-E75A-4437-B45B-8EB3B8C97434}","{B2C761C6-29BC-4F19-9251-E6195265BAF1}","Microsoft.ColorManagement","디스플레이, 스캐너 및 프린터의 고급 색 관리 설정 변경","","%windir%\system32\colorcpl.exe","보정하다;보정;calibrate;calibration;24비트;24 비트;비트;32 비트;색;컬러;농도;숫자;수량;24;bit;24-bit;256;bit;32-bit;colors;colours;depth;num;number;of;절대;색 메트릭;색 영역;매핑;그래픽;이미지;지각;프루핑;상대;렌더링;absolute;colorimetric;gamut;mapping;graphics;images;perceptual;proofing;relative;rendering;rgb;sRGB;유지 관리;유지 운영;management;managment;아웃;인쇄기;인쇄하기;출력기;출력하기;인쇄하기;프린트;out;printers;printing;printner;printout;print-out;pritner;스캔너;스캔장치;스캐닝;scaners;scanners;scanning;디스플레이;모니터;스크린;화면;crt;displays;monitors;screeens;screens"
"{17266CB8-4A4F-49D1-B8AF-2316935D4768}","{025A5937-A6BE-4686-A844-36FE4BEC8B6D}","Microsoft.PowerOptions","디스플레이를 끄는 시간 설정","pagePlanSettings","control.exe /name Microsoft.PowerOptions /page pagePlanSettings","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;최대 절전 모드;단추;누르기;전원단추;종료하기;종료;종료;기본;대기;대기;스위치;켜기;끄기;hibernate;button;down;power-button;shutdown;shut-down;shuts;by;standby;stand-by;switches;turns;off;디스플레이;모니터;스크린;화면;crt;displays;monitors;screeens;screens"
"{A88F43D0-B9C8-42F2-B9F3-90902FC0B22B}","{60632754-C523-4B62-B45C-4172DA012619}","Microsoft.UserAccounts","로컬 사용자 및 그룹 편집","","%windir%\system32\mmc.exe %windir%\system32\lusrmgr.msc","계정;별칭;로그인;사용자 계정;사용자계정;사용자;accounts;alias;login;useraccount;useracount;users;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch"
"{6775CCA4-CC42-44F7-800C-4E94FF1EA8C0}","{D20EA4E1-3957-11D2-A40B-0C5020524153}","Microsoft.AdministrativeTools","로컬 서비스 보기","","%windir%\system32\mmc.exe %windir%\system32\services.msc","비활성화;중지;disable;stop;서비스;services;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock"
"{7EB05C8F-39D3-4E6F-9B4F-23B31D6F79AD}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 단추 사용자 지정","","control.exe /name Microsoft.Mouse","단추;단추;버튼;butons;buttons;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;사용자화;사용자 지정;커스텀;개인 설정;사용자 개인 설정;개인화;개인 설정;개인화하기;사용자 개인 설정;customisation;customises;customization;customizes;customizing;personalisation;personalise;personalization;personalize;마이스;마우스;포인터;mice;mouses;pointer;뒤집기;손잡이;손잡이;왼손;왼손잽이;왼쪽;반전;손잡이;오른손잡이;전환;flip;handed;hander;left-handed;left-hander;lefty;reverse;handed;right-handed;switch;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{4DE175B5-44AB-4397-9E01-38E9DE4F0FB1}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 설정 변경","","control.exe /name Microsoft.Mouse","단추;단추;버튼;butons;buttons;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;잠금;클릭하기;두번클릭;두 번 클릭;한번 클릭;더블 클릭;lock;clicking;doubleclick;double-click;single-click;마이스;마우스;포인터;mice;mouses;pointer;뒤집기;손잡이;손잡이;왼손;왼손잽이;왼쪽;반전;손잡이;오른손잡이;전환;flip;handed;hander;left-handed;left-hander;lefty;reverse;handed;right-handed;switch;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{EE3E6FA5-C412-4A11-9370-1ED4D42E62B2}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","마우스 작동 방법 변경","pageEasierToClick","control.exe /name Microsoft.EaseOfAccessCenter /page pageEasierToClick","접근성;접근성;편한;쉬운;accessibility;acessibility;ease;of;단추;단추;버튼;butons;buttons;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;잠금;클릭하기;두번클릭;두 번 클릭;한번 클릭;더블 클릭;lock;clicking;doubleclick;double-click;single-click;최고;더 나은;더 쉬운;쉬운;향상;개선;하기;더;가장;최적;최적의;최적화;best;better;easier;easy;enhance;improvement;make;more;most;optimal;optimise;optimize;이동;이동;그림자;속도;꼬리;move;moving;shadow;speed;tails;마이스;마우스;포인터;mice;mouses;pointer"
"{88ABF088-D78C-4F13-A7DE-6FC3F3C987D8}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 클릭 설정 변경","","control.exe /name Microsoft.Mouse","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;잠금;클릭하기;두번클릭;두 번 클릭;한번 클릭;더블 클릭;lock;clicking;doubleclick;double-click;single-click;마이스;마우스;포인터;mice;mouses;pointer;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{7238DF62-4FD5-410A-9ED2-55B1DBB3442D}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","마우스 키를 사용하여 키패드로 포인터 이동","pageKeyboardEasierToUse","control.exe /name Microsoft.EaseOfAccessCenter /page pageKeyboardEasierToUse","화살표;커서;마우스;포인터;arrows;cursors;mouse;pointers;마이스;마우스;포인터;mice;mouses;pointer;키;마우스 키;keys;mousekeys"
"{265DF4DF-E185-4C09-9BA9-710521133A43}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 포인터 관련 옵션 설정","2","control.exe /name Microsoft.Mouse /page 2","화살표;커서;마우스;포인터;arrows;cursors;mouse;pointers;찾아보기;위치 찾기;위치;검색;위치;finding;locate;locating;search;for;is;where's;the;할수없음;찾기;못함;보기;없어짐;숨김;보이지 않음;누락;사라짐;위치;cant;find;can't;see;gone;hidden;invisible;missing;vanished;where;is;마이스;마우스;포인터;mice;mouses;pointer"
"{53440D79-CD2D-4013-B192-D478AE882E53}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 포인터 모양 변경","1","control.exe /name Microsoft.Mouse /page 1","모양;아웃;레이아웃;모양;방식;디스플레이;appearance;out;layout;of;looks;way;displayed;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;화살표;커서;마우스;포인터;arrows;cursors;mouse;pointers;마이스;마우스;포인터;mice;mouses;pointer"
"{6AE88B06-50B2-46B0-93EA-4B5C73D3A0B5}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 포인터 표시 또는 속도 변경","2","control.exe /name Microsoft.Mouse /page 2","모양;아웃;레이아웃;모양;방식;디스플레이;appearance;out;layout;of;looks;way;displayed;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;화살표;커서;마우스;포인터;arrows;cursors;mouse;pointers;이동;이동;그림자;속도;꼬리;move;moving;shadow;speed;tails;마이스;마우스;포인터;mice;mouses;pointer"
"{0DF721FA-F921-4416-A491-1924F212C705}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 포인터가 움직일 때 모양 변경","2","control.exe /name Microsoft.Mouse /page 2","모양;아웃;레이아웃;모양;방식;디스플레이;appearance;out;layout;of;looks;way;displayed;조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;화살표;커서;마우스;포인터;arrows;cursors;mouse;pointers;이동;이동;그림자;속도;꼬리;move;moving;shadow;speed;tails;마이스;마우스;포인터;mice;mouses;pointer"
"{7613CE69-E922-4432-980F-136A1A26C487}","{6C8EEC18-8D75-41B2-A177-8831D59D2D50}","Microsoft.Mouse","마우스 휠 설정 변경","3","control.exe /name Microsoft.Mouse /page 3","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;마이스;마우스;포인터;mice;mouses;pointer;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup;휠;스크롤하기;스크롤휠;마우스휠;wheel;scrolling;scrollwheel;mousewheel"
"{EF462183-352B-4DCF-811C-07FA7CFCD5AC}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","마우스나 키보드를 사용하지 않고 컴퓨터 제어","pageNoMouseOrKeyboard","control.exe /name Microsoft.EaseOfAccessCenter /page pageNoMouseOrKeyboard","컴퓨터;머신;내 컴퓨터;개인용;시스템;compuer;machine;my;computer;pc;personal;system;보드;보드;키이보드;키브드;키자판;키보드;자판;board;bord;keyboards;keyborads;keybord;마이스;마우스;포인터;mice;mouses;pointer;활성화됨;명령;받아쓰다;받아쓰기;알아봄;인식;인식하다;알아보다;식별;말하기;음성인식;음성-인식;말하기;어려운;이해;음성;보이스;activated;commanding;dictate;dictation;recogination;recognition;recognize;recongition;reconition;speaking;speechrecognition;speech-recognition;talk;to;understand;voice"
"{F96E2F30-2018-4F0E-BBEE-7CCBEE8CE714}","{58E3C745-D971-4081-9034-86E34B30836A}","Microsoft.SpeechRecognition","마이크 설정","","%WINDIR%\system32\msdt.exe /id SpeechDiagnosticCalibrate /ep ControlPanel /skip true","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;외부;헤드셋;내부;잭;전화기;마크로폰;마크;마이크;마이크로폰;external;headset;internal;jack;phone;microphones;mics;mikes;활성화됨;명령;받아쓰다;받아쓰기;알아봄;인식;인식하다;알아보다;식별;말하기;음성인식;음성-인식;말하기;어려운;이해;음성;보이스;activated;commanding;dictate;dictation;recogination;recognition;recognize;recongition;reconition;speaking;speechrecognition;speech-recognition;talk;to;understand;voice;사용됨;사용중;used;using"
"{6565D6E8-06A0-481C-A209-D43263C5A3B3}","{9C60DE1E-E5FC-40F4-A487-460851A8D915}","Microsoft.AutoPlay","모든 미디어 및 장치에 대해 자동 실행 사용 시작 또는 중지","","control.exe /name Microsoft.AutoPlay","재생;실행;시작;자동 실행;자동-실행;자동실행;자동-실행;자동시작;자동-시작;플레이;play;run;start;autoplay;auto-play;autorun;auto-run;autostart;auto-start;활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff"
"{55E51B6E-7D17-4C80-859E-3007A1F2B6AA}","{A8A91A66-3A7D-4424-8D24-04E180695C7A}","Microsoft.DevicesAndPrinters","문서 또는 사진 스캔","","%windir%\system32\wfs.exe","스캔너;스캔장치;스캐닝;scaners;scanners;scanning;추가;만들기;하기;기능;add;create;make;new"
"{FEFF8F5D-EB40-485d-AC2A-EB7942DDF624}","{BB64F8A7-BEE7-4E1A-AB8D-7D8273F7FDB6}","Microsoft.ActionCenter","문제 보고서 모두 표시","pageProblems","control.exe /name Microsoft.ActionCenter /page pageProblems","보고서;알림;전송;전송한;지우기;문제;삭제;기록;및;삭제;보기;모두;reports;tell;microsoft;send;sent;clear;problems;delete;history;and;erase;view;all"
"{11135AE0-7372-4f85-8D1B-93D6EFBE5A99}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","문제 재현을 위한 단계 기록","","%windir%\system32\psr.exe","레코더;스크린;문제;캡처;스니핑;화면;recorder;screen;problem;capture;snipping;psr;재현;reproduce"
"{5902614C-D9C7-4902-9F7F-BAF85454D0B2}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","문제 찾기 및 해결","","control.exe /name Microsoft.Troubleshooting","문제해결;해결;문제 해결사;믄제해결;도움말;솔루션;troubleshoot;shoot;troubleshooter;trubleshoot;help;solution;진단;검사;조사;찾기;문제;분석;분석하다;검토;문제 해결사;오류;에러;diagnose;diagnostics;diagnosis;find;problems;analyse;analyze;analysis;troubleshooter;errors"
"{F025B6FD-D1CA-4a32-9BEB-DBEF1D2F6926}","{C58C4893-3BE0-4B45-ABB5-A63E4B8C8651}","Microsoft.Troubleshooting","문제 해결 기록","HistoryPage","control.exe /name Microsoft.Troubleshooting /page HistoryPage","문제해결;기록;문제;히스토리;troubleshooting;history;problem"
"{4F9B0706-0A8F-45B0-BFA6-C66CD45246D7}","{9C60DE1E-E5FC-40F4-A487-460851A8D915}","Microsoft.AutoPlay","미디어 또는 장치의 기본 설정 변경","","control.exe /name Microsoft.AutoPlay","재생;실행;시작;자동 실행;자동-실행;자동실행;자동-실행;자동시작;자동-시작;플레이;play;run;start;autoplay;auto-play;autorun;auto-run;autostart;auto-start;오디오;빈;레이;블루레이;블루-레이;향상된;미디어;수퍼;비디오;audio;blank;ray;blue-ray;blu-ray;cd-rom;cds;dvd;enhanced;HD;media;super;video;가져오기;사진;연결;카메라;플래시;이동식;저장소;단계;import;photo;connection;camera;flash;removable;storage;stage"
"{12BBBD91-8E16-4C3F-9715-16E5C8299244}","{8E908FC9-BECC-40F6-915B-F4CA0E70D03D}","Microsoft.NetworkAndSharingCenter","미디어 스트리밍 옵션","ShareMedia","control.exe /name Microsoft.NetworkAndSharingCenter /page ShareMedia","디바이스;장치;장비;설비;devices;divises;divicse;divices;공유;공유됨;파일;네트워크;폴더;대상;sharing;shared;files;network;folder;target;스트림;미디어;라이브러리;옵션;미디어공유;미디어스트리밍;공유미디어;인터넷공유;stream;media;library;options;with;to;mediasharing;mediastreaming;sharemedia;internetsharing"
"{F2E71049-6F88-4A3B-9475-5A2B40B36092}","{4026492F-2F69-46B8-B9BF-5654FC07E423}","Microsoft.WindowsFirewall","방화벽 상태 확인","","control.exe /name Microsoft.WindowsFirewall","활성화;추가;시작;사용;설치;호출;하기;설정;설정하기;셋업;시작;켬;잠금 해제;세팅;셋팅;activate;add;begin;enable;intsall;invoke;make;up;setting;setup;start;on;turnon;unlock;기본 제공;기본제공;보호막;방화벽의;방하벽;방어벽;보호;차단;builtin;built-in;fire-wall;firewalled;firwall;frewall;ifc;protection;walled;웹;인터넷;인트라네트;넷;온라인;온-라인;사이트;페이지;웹 페이지;웹사이트;월드;와이드;from;the;web;inet;internet;intrnet;net;online;on-line;sites;pages;webpages;websites;world;wide;www;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff;제한;안전;보안;보안 유지;안전한;사이트;신뢰하는;신뢰할 수 있는;restricted;safety;secure;securing;security;sites;trusted;trusting"
"{E2990AA8-20F1-435D-9D78-679171138FD5}","{D555645E-D4F8-4C29-A827-D93C859C4F2A}","Microsoft.EaseOfAccessCenter","배경 이미지 끄기","pageEasierToSee","control.exe /name Microsoft.EaseOfAccessCenter /page pageEasierToSee","그라운드;백그라운드;ground;background;이미지;사진;그림;포토;image;photograph;picture;취소;비활성화;삭제;삭제하기;비활성화;비허용;끝내기;제거하기;종료;방지;제거;제거하기;종료;끄기;중지;끄기;끔;cancel;deactivates;delete;deleting;disable;disallow;exit;get;rid;of;prevent;remove;removing;shut;down;off;stop;turn;turnoff"
"{E7A08F5A-9615-4599-B07D-9A9086A6903E}","{025A5937-A6BE-4686-A844-36FE4BEC8B6D}","Microsoft.PowerOptions","배터리 설정 변경","","control.exe /name Microsoft.PowerOptions","조정;조절;바꿈;변경;편집;수정;바꾸기;다시 설정;설정;전환;스위치;adjust;ajust;alter;change;edit;modify;replace;reset;set;switch;전지;배터리 수명;수명;에너지;오래사용;지속;더오래;유지 관리;연결;공급;아끼기;절약;절약 모드;모드;언플러그;구성;보존;batteries;battery;life;conserve;energy;last;longer;management;plugged;in;supply;powersaver;preserve;save;mode;saving;unplugged;ups;구상;구성;구성하다;정의;유지 관리;옵션;개인 설정;사용자 개인 설정;설정하기;설정값;셋업;세팅;confg;configuration;configure;define;management;options;personalise;personalize;up;settings;setup"
"{CFC1FE08-D032-437D-BE93-96A28B3720DA}","{B98A2BEA-7D42-4558-8BD1-832F41BAC6FD}","Microsoft.BackupAndRestore","백업 및 복원(Windows 7)","","control.exe /name Microsoft.BackupAndRestore","백업;백업하기;벡업;백-업;백업;벡-업;데이터 자격 증명 모음;볼트;증분;증가;절약 모드;섀도 복사;복사;up;backing;backuo;back-up;backups;back-ups;data;storage;incramental;incremental;saver;shadow;copies;copy;데이터;복구한;복원;복구하다;data;recovering;recovers;recovery;가져오기;뒤로;변경;복구;복원;뒤로;롤백;bring;back;change;recover;restore;back;rollback;포인트;마법사;시스템;보호;복원;시스템복원;points;wizard;system;protection;restores;systemrestores"
"{D5426AA3-8F5B-4C4C-915E-901A156FFFDF}","{B98A2BEA-7D42-4558-8BD1-832F41BAC6FD}","Microsoft.BackupAndRestore","백업에서 데이터, 파일 또는 컴퓨터 복원(Windows 7)","","control.exe /name Microsoft.BackupAndRestore","백업;백업하기;벡업;백-업;백업;벡-업;데이터 자격 증명 모음;볼트;증분;증가;절약 모드;섀도 복사;복사;up;backing;backuo;back-up;backups;back-ups;data;storage;incramental;incremental;saver;shadow;copies;copy;데이터;복구한;복원;복구하다;data;recovering;recovers;recovery;가져오기;뒤로;변경;복구;복원;뒤로;롤백;bring;back;change;recover;restore;back;rollback;포인트;마법사;시스템;보호;복원;시스템복원;points;wizard;system;protection;restores;systemrestores;복구;삭제;파일;복원;얻기;손실;누락;복구;검색;되돌리기;과거;이전;보호됨;시간;뒤로;버전;recover;deleted;files;restore;get;lost;missing;rescue;retrieve;return;past;previous;protected;time;back;version"
"{1a4635ec-181d-45ae-b691-bc75bec02756}","{BB64F8A7-BEE7-4E1A-AB8D-7D8273F7FDB6}","Microsoft.ActionCenter","보안 상태 확인","","control.exe /name Microsoft.ActionCenter","보안;센터;방화벽;말웨어;바이러스;경고;윈도우;크래시;앤티바이러스;앤티-바이러스;스파이웨어;업데이트;웜;트로이;security;center;firewall;malware;virus;warning;windows;crash;antivirus;anti-virus;spyware;worm;trojan"
